YearStart,LocationAbbr,LocationDesc,DataSource,PriorityArea1,PriorityArea2,PriorityArea3,PriorityArea4,Class,Topic,Question,Data_Value_Type,Data_Value_Unit,Data_Value,Data_Value_Alt,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,Break_Out_Category,Break_Out,ClassId,TopicId,QuestionId,Data_Value_TypeID,BreakOutCategoryId,BreakOutId,LocationId,GeoLocation
2019,US,United States,Medicare,None,,None,,Cardiovascular Diseases,Major Cardiovascular Disease,Major cardiovascular disease hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",5395.0,5395.0,,,5381.7,5408.2,Gender,Male,C1,T1,MD101,Crude,BOC02,GEN01,59,
2019,SD,South Dakota,Medicare,None,,None,,Cardiovascular Diseases,Coronary Heart Disease,"Prevalence of in-hospital mortality among coronary heart disease hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare",Crude,Percent (%),5.2,5.2,,,3.9,6.9,Race,Non-Hispanic White,C1,T4,MD303,Crude,BOC04,RAC01,46,POINT (-100.3735306 44.35313005)
2019,VT,Vermont,Medicare,None,,None,,Cardiovascular Diseases,Coronary Heart Disease,"Prevalence of in-hospital mortality among coronary heart disease hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare",Crude,Percent (%),5.6,5.6,,,4.3,7.4,Race,Non-Hispanic White,C1,T4,MD303,Crude,BOC04,RAC01,50,POINT (-72.51764079 43.62538124)
2019,HI,Hawaii,Medicare,None,,None,,Cardiovascular Diseases,Coronary Heart Disease,"Prevalence of in-hospital mortality among coronary heart disease hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare",Crude,Percent (%),7.1,7.1,,,4.7,10.5,Age,75+,C1,T4,MD303,Crude,BOC03,AGE08,15,POINT (-157.8577494 21.30485044)
2019,KS,Kansas,Medicare,None,,None,,Cardiovascular Diseases,Heart Failure,Heart failure hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",128.6,128.6,,,71.2,232.2,Race,Non-Hispanic Black,C1,T5,MD501,Crude,BOC04,RAC02,20,POINT (-98.20078123 38.3477403)
2019,AK,Alaska,Medicare,None,,None,,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of in-hospital mortality among acute myocardial infarction (heart attack) hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare",Crude,Percent (%),50.0,50.0,,,7.0,355.0,Race,Hispanic,C1,T3,MD403,Crude,BOC04,RAC04,2,POINT (-147.722059 64.84507996)
2019,HI,Hawaii,Medicare,None,,None,,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),Acute myocardial infarction (heart attack) hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",492.3,492.3,,,425.2,570.0,Race,Other,C1,T3,MD401,Crude,BOC04,RAC07,15,POINT (-157.8577494 21.30485044)
2019,CO,Colorado,Medicare,None,,None,,Cardiovascular Diseases,Coronary Heart Disease,Coronary heart disease hospitalization rate among Medicare beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",471.0,471.0,,,354.9,624.9,Race,Unknown,C1,T4,MD301,Crude,BOC04,RAC08,8,POINT (-106.1336109 38.84384076)
2019,WV,West Virginia,Medicare,None,,None,,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of in-hospital mortality among acute myocardial infarction (heart attack) hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare",Crude,Percent (%),0.0,0.0,,,0.0,0.0,Race,Unknown,C1,T3,MD403,Crude,BOC04,RAC08,54,POINT (-80.71264013 38.6655102)
2019,ID,Idaho,Medicare,None,,None,,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of in-hospital mortality among acute myocardial infarction (heart attack) hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare",Crude,Percent (%),0.0,0.0,,,0.0,0.0,Race,Unknown,C1,T3,MD403,Crude,BOC04,RAC08,16,POINT (-114.36373 43.68263001)
2019,TN,Tennessee,Medicare,None,,None,,Cardiovascular Diseases,Coronary Heart Disease,Coronary heart disease hospitalization rate among Medicare beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",812.3,812.3,,,782.3,843.5,Gender,Female,C1,T4,MD301,Crude,BOC02,GEN02,47,POINT (-85.77449091 35.68094058)
2019,ID,Idaho,Medicare,None,,None,,Cardiovascular Diseases,Heart Failure,Heart failure hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",160.3,160.3,,,22.6,1137.7,Race,Non-Hispanic Asian,C1,T5,MD501,Crude,BOC04,RAC03,16,POINT (-114.36373 43.68263001)
2019,NM,New Mexico,Medicare,None,,None,,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),Acute myocardial infarction (heart attack) hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",681.7,681.7,,,559.8,830.1,Race,Other,C1,T3,MD401,Crude,BOC04,RAC07,35,POINT (-106.240581 34.52088095)
2019,OH,Ohio,Medicare,None,,None,,Cardiovascular Diseases,Heart Failure,Heart failure hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",76.0,76.0,,,49.0,117.8,Race,Unknown,C1,T5,MD501,Crude,BOC04,RAC08,39,POINT (-82.40426006 40.06021014)
2019,NB,Nebraska,Medicare,None,,None,,Cardiovascular Diseases,Heart Failure,Heart failure hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",329.5,329.5,,,296.0,366.9,Age,75+,C1,T5,MD501,Crude,BOC03,AGE08,31,POINT (-99.36572062 41.64104099)
2019,LA,Louisiana,Medicare,None,,None,,Cardiovascular Diseases,Heart Failure,Heart failure hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",164.6,164.6,,,148.0,183.1,Gender,Female,C1,T5,MD501,Crude,BOC02,GEN02,22,POINT (-92.44568007 31.31266064)
2019,AK,Alaska,Medicare,None,,None,,Cardiovascular Diseases,Coronary Heart Disease,"Prevalence of in-hospital mortality among coronary heart disease hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare",Crude,Percent (%),14.3,14.3,,,2.0,101.4,Race,Non-Hispanic Black,C1,T4,MD303,Crude,BOC04,RAC02,2,POINT (-147.722059 64.84507996)
2019,CA,California,Medicare,None,,None,,Cardiovascular Diseases,Heart Failure,Heart failure hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",49.4,49.4,,,40.8,59.8,Race,Non-Hispanic Asian,C1,T5,MD501,Crude,BOC04,RAC03,6,POINT (-120.9999995 37.63864012)
2019,AR,Arizona,Medicare,None,,None,,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),Acute myocardial infarction (heart attack) hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",613.1,613.1,,,484.2,776.2,Race,Non-Hispanic Black,C1,T3,MD401,Crude,BOC04,RAC02,4,POINT (-111.7638113 34.86597028)
2019,TN,Tennessee,Medicare,None,,None,,Cardiovascular Diseases,Heart Failure,Heart failure hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",149.4,149.4,,,118.8,187.9,Race,Non-Hispanic Black,C1,T5,MD501,Crude,BOC04,RAC02,47,POINT (-85.77449091 35.68094058)
2019,NJ,New Jersey,Medicare,None,,None,,Cardiovascular Diseases,Heart Failure,Heart failure hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",127.4,127.4,,,119.1,136.3,Race,Non-Hispanic White,C1,T5,MD501,Crude,BOC04,RAC01,34,POINT (-74.27369129 40.13057005)
2019,NV,Nevada,Medicare,None,,None,,Cardiovascular Diseases,Coronary Heart Disease,Coronary heart disease hospitalization rate among Medicare beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",942.5,942.5,,,899.3,987.8,Race,Non-Hispanic White,C1,T4,MD301,Crude,BOC04,RAC01,32,POINT (-117.0718406 39.49324039)
2019,TN,Tennessee,Medicare,None,,None,,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of in-hospital mortality among acute myocardial infarction (heart attack) hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare",Crude,Percent (%),7.2,7.2,,,6.2,8.4,Age,75+,C1,T3,MD403,Crude,BOC03,AGE08,47,POINT (-85.77449091 35.68094058)
2019,MO,Missouri,Medicare,None,,None,,Cardiovascular Diseases,Heart Failure,Heart failure hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",172.3,172.3,,,161.1,184.2,Race,Non-Hispanic White,C1,T5,MD501,Crude,BOC04,RAC01,29,POINT (-92.56630005 38.63579078)
2019,KS,Kansas,Medicare,None,,None,,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of in-hospital mortality among acute myocardial infarction (heart attack) hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare",Crude,Percent (%),6.2,6.2,,,2.3,16.4,Race,Non-Hispanic Black,C1,T3,MD403,Crude,BOC04,RAC02,20,POINT (-98.20078123 38.3477403)
2019,GA,Georgia,Medicare,None,,None,,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of in-hospital mortality among acute myocardial infarction (heart attack) hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare",Crude,Percent (%),5.9,5.9,,,1.5,23.5,Race,Non-Hispanic Asian,C1,T3,MD403,Crude,BOC04,RAC03,13,POINT (-83.62758035 32.83968109)
2019,MS,Mississippi,Medicare,None,,None,,Cardiovascular Diseases,Coronary Heart Disease,"Prevalence of in-hospital mortality among coronary heart disease hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare",Crude,Percent (%),12.5,12.5,,,3.1,50.0,Race,Other,C1,T4,MD303,Crude,BOC04,RAC07,28,POINT (-89.53803082 32.7455101)
2019,KS,Kansas,Medicare,None,,None,,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of in-hospital mortality among acute myocardial infarction (heart attack) hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare",Crude,Percent (%),26.7,26.7,,,10.0,71.1,Race,Hispanic,C1,T3,MD403,Crude,BOC04,RAC04,20,POINT (-98.20078123 38.3477403)
2019,MO,Missouri,Medicare,None,,None,,Cardiovascular Diseases,Heart Failure,Heart failure hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",75.0,75.0,,,18.8,300.1,Race,Non-Hispanic Asian,C1,T5,MD501,Crude,BOC04,RAC03,29,POINT (-92.56630005 38.63579078)
2019,IN,Indiana,Medicare,None,,None,,Cardiovascular Diseases,Coronary Heart Disease,Coronary heart disease hospitalization rate among Medicare beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",1249.9,1249.9,,,1208.5,1292.8,Age,75+,C1,T4,MD301,Crude,BOC03,AGE08,18,POINT (-86.14996019 39.76691045)
2019,TX,Texas,Medicare,None,,None,,Cardiovascular Diseases,Heart Failure,Heart failure hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",129.5,129.5,,,121.9,137.7,Gender,Male,C1,T5,MD501,Crude,BOC02,GEN01,48,POINT (-99.42677021 31.82724041)
2019,MS,Mississippi,Medicare,None,,None,,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),Acute myocardial infarction (heart attack) hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",777.8,777.8,,,733.7,824.5,Age,75+,C1,T3,MD401,Crude,BOC03,AGE08,28,POINT (-89.53803082 32.7455101)
2019,CT,Connecticut,Medicare,None,,None,,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of in-hospital mortality among acute myocardial infarction (heart attack) hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare",Crude,Percent (%),10.7,10.7,,,5.6,20.6,Race,Non-Hispanic Black,C1,T3,MD403,Crude,BOC04,RAC02,9,POINT (-72.64984095 41.56266102)
2019,MI,Michigan,Medicare,None,,None,,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of in-hospital mortality among acute myocardial infarction (heart attack) hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare",Crude,Percent (%),1.5,1.5,,,0.2,10.4,Race,Non-Hispanic Asian,C1,T3,MD403,Crude,BOC04,RAC03,26,POINT (-84.71439027 44.66131954)
2019,FL,Florida,Medicare,None,,None,,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of in-hospital mortality among acute myocardial infarction (heart attack) hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare",Crude,Percent (%),6.0,6.0,,,5.4,6.7,Gender,Female,C1,T3,MD403,Crude,BOC02,GEN02,12,POINT (-81.92896054 28.93204038)
2019,AL,Alabama,Medicare,None,,None,,Cardiovascular Diseases,Coronary Heart Disease,Coronary heart disease hospitalization rate among Medicare beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",1011.6,1011.6,,,931.6,1098.5,Race,Non-Hispanic Black,C1,T4,MD301,Crude,BOC04,RAC02,1,POINT (-86.63186076 32.84057112)
2019,WI,Wisconsin,Medicare,None,,None,,Cardiovascular Diseases,Heart Failure,Heart failure hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",174.0,174.0,,,157.1,192.7,Gender,Male,C1,T5,MD501,Crude,BOC02,GEN01,55,POINT (-89.81637074 44.39319117)
2019,RI,Rhode Island,Medicare,None,,None,,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),Acute myocardial infarction (heart attack) hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",811.7,811.7,,,489.3,1346.4,Race,Non-Hispanic Black,C1,T3,MD401,Crude,BOC04,RAC02,44,POINT (-71.52247031 41.70828019)
2019,CA,California,Medicare,None,,None,,Cardiovascular Diseases,Coronary Heart Disease,"Prevalence of in-hospital mortality among coronary heart disease hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare",Crude,Percent (%),7.4,7.4,,,6.2,8.8,Race,Non-Hispanic Asian,C1,T4,MD303,Crude,BOC04,RAC03,6,POINT (-120.9999995 37.63864012)
2019,NV,Nevada,Medicare,None,,None,,Cardiovascular Diseases,Heart Failure,Heart failure hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",145.0,145.0,,,128.6,163.4,Race,Non-Hispanic White,C1,T5,MD501,Crude,BOC04,RAC01,32,POINT (-117.0718406 39.49324039)
2019,NB,Nebraska,Medicare,None,,None,,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of in-hospital mortality among acute myocardial infarction (heart attack) hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare",Crude,Percent (%),25.0,25.0,,,10.4,60.1,Race,Other,C1,T3,MD403,Crude,BOC04,RAC07,31,POINT (-99.36572062 41.64104099)
2019,WV,West Virginia,Medicare,None,,None,,Cardiovascular Diseases,Coronary Heart Disease,"Prevalence of in-hospital mortality among coronary heart disease hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare",Crude,Percent (%),0.0,0.0,,,-1.0,-1.0,Race,Hispanic,C1,T4,MD303,Crude,BOC04,RAC04,54,POINT (-80.71264013 38.6655102)
2019,PA,Pennsylvania,Medicare,None,,None,,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),Acute myocardial infarction (heart attack) hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",386.9,386.9,,,316.1,473.6,Race,Unknown,C1,T3,MD401,Crude,BOC04,RAC08,42,POINT (-77.86070029 40.79373015)
2019,AR,Arizona,Medicare,None,,None,,Cardiovascular Diseases,Coronary Heart Disease,"Prevalence of in-hospital mortality among coronary heart disease hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare",Crude,Percent (%),4.4,4.4,,,1.4,13.7,Race,Unknown,C1,T4,MD303,Crude,BOC04,RAC08,4,POINT (-111.7638113 34.86597028)
2019,WA,Washington,Medicare,None,,None,,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),Acute myocardial infarction (heart attack) hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",476.5,476.5,,,454.2,499.8,Gender,Female,C1,T3,MD401,Crude,BOC02,GEN02,53,POINT (-120.4700108 47.52227863)
2019,OR,Oregon,Medicare,None,,None,,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),Acute myocardial infarction (heart attack) hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",445.2,445.2,,,268.4,738.5,Race,Non-Hispanic Asian,C1,T3,MD401,Crude,BOC04,RAC03,41,POINT (-120.1550313 44.56744942)
2019,AR,Arizona,Medicare,None,,None,,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of in-hospital mortality among acute myocardial infarction (heart attack) hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare",Crude,Percent (%),8.3,8.3,,,2.7,25.8,Race,Unknown,C1,T3,MD403,Crude,BOC04,RAC08,4,POINT (-111.7638113 34.86597028)
2019,NC,North Carolina,Medicare,None,,None,,Cardiovascular Diseases,Coronary Heart Disease,"Prevalence of in-hospital mortality among coronary heart disease hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare",Crude,Percent (%),10.7,10.7,,,3.5,33.2,Race,Hispanic,C1,T4,MD303,Crude,BOC04,RAC04,37,POINT (-79.15925046 35.46622098)
2019,DC,"Washington, DC",Medicare,None,,None,,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),Acute myocardial infarction (heart attack) hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",720.0,720.0,,,616.0,841.5,Age,75+,C1,T3,MD401,Crude,BOC03,AGE08,11,POINT (-77.03196113 38.89037139)
2019,MS,Mississippi,Medicare,None,,None,,Cardiovascular Diseases,Heart Failure,Heart failure hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",244.2,244.2,,,91.7,650.6,Race,Other,C1,T5,MD501,Crude,BOC04,RAC07,28,POINT (-89.53803082 32.7455101)
2019,PA,Pennsylvania,Medicare,None,,None,,Cardiovascular Diseases,Coronary Heart Disease,"Prevalence of in-hospital mortality among coronary heart disease hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare",Crude,Percent (%),7.2,7.2,,,3.2,16.1,Race,Non-Hispanic Asian,C1,T4,MD303,Crude,BOC04,RAC03,42,POINT (-77.86070029 40.79373015)
2019,WA,Washington,Medicare,None,,None,,Cardiovascular Diseases,Coronary Heart Disease,"Prevalence of in-hospital mortality among coronary heart disease hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare",Crude,Percent (%),7.1,7.1,,,6.0,8.3,Gender,Female,C1,T4,MD303,Crude,BOC02,GEN02,53,POINT (-120.4700108 47.52227863)
2019,ME,Maine,Medicare,None,,None,,Cardiovascular Diseases,Heart Failure,Heart failure hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",448.4,448.4,,,112.2,1793.0,Race,Non-Hispanic Asian,C1,T5,MD501,Crude,BOC04,RAC03,23,POINT (-68.98503134 45.25422889)
2019,WY,Wyoming,Medicare,None,,None,,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),Acute myocardial infarction (heart attack) hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",750.4,750.4,,,662.2,850.3,Age,75+,C1,T3,MD401,Crude,BOC03,AGE08,56,POINT (-108.1098304 43.23554134)
2019,MA,Massachusetts,Medicare,None,,None,,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),Acute myocardial infarction (heart attack) hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",489.3,489.3,,,467.9,511.7,Gender,Female,C1,T3,MD401,Crude,BOC02,GEN02,25,POINT (-72.08269067 42.27687047)
2019,FL,Florida,Medicare,None,,None,,Cardiovascular Diseases,Coronary Heart Disease,Coronary heart disease hospitalization rate among Medicare beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",1152.1,1152.1,,,1088.8,1219.2,Race,Non-Hispanic Black,C1,T4,MD301,Crude,BOC04,RAC02,12,POINT (-81.92896054 28.93204038)
2019,DE,Delaware,Medicare,None,,None,,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of in-hospital mortality among acute myocardial infarction (heart attack) hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare",Crude,Percent (%),6.3,6.3,,,3.8,10.2,Gender,Female,C1,T3,MD403,Crude,BOC02,GEN02,10,POINT (-75.57774117 39.00883067)
2019,CT,Connecticut,Medicare,None,,None,,Cardiovascular Diseases,Heart Failure,Heart failure hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",117.5,117.5,,,44.1,313.2,Race,Hispanic,C1,T5,MD501,Crude,BOC04,RAC04,9,POINT (-72.64984095 41.56266102)
2019,OR,Oregon,Medicare,None,,None,,Cardiovascular Diseases,Coronary Heart Disease,"Prevalence of in-hospital mortality among coronary heart disease hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare",Crude,Percent (%),2.1,2.1,,,0.3,14.8,Race,Other,C1,T4,MD303,Crude,BOC04,RAC07,41,POINT (-120.1550313 44.56744942)
2019,OR,Oregon,Medicare,None,,None,,Cardiovascular Diseases,Coronary Heart Disease,"Prevalence of in-hospital mortality among coronary heart disease hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare",Crude,Percent (%),4.9,4.9,,,3.7,6.5,Gender,Female,C1,T4,MD303,Crude,BOC02,GEN02,41,POINT (-120.1550313 44.56744942)
2019,CT,Connecticut,Medicare,None,,None,,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),Acute myocardial infarction (heart attack) hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",712.2,712.2,,,665.3,762.5,Gender,Male,C1,T3,MD401,Crude,BOC02,GEN01,9,POINT (-72.64984095 41.56266102)
2019,AL,Alabama,Medicare,None,,None,,Cardiovascular Diseases,Coronary Heart Disease,"Prevalence of in-hospital mortality among coronary heart disease hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare",Crude,Percent (%),5.4,5.4,,,4.5,6.5,Gender,Female,C1,T4,MD303,Crude,BOC02,GEN02,1,POINT (-86.63186076 32.84057112)
2019,CO,Colorado,Medicare,None,,None,,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of in-hospital mortality among acute myocardial infarction (heart attack) hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare",Crude,Percent (%),6.2,6.2,,,1.6,25.0,Race,Unknown,C1,T3,MD403,Crude,BOC04,RAC08,8,POINT (-106.1336109 38.84384076)
2019,VT,Vermont,Medicare,None,,None,,Cardiovascular Diseases,Coronary Heart Disease,Coronary heart disease hospitalization rate among Medicare beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",760.8,760.8,,,689.9,839.1,Gender,Female,C1,T4,MD301,Crude,BOC02,GEN02,50,POINT (-72.51764079 43.62538124)
2019,IN,Indiana,Medicare,None,,None,,Cardiovascular Diseases,Coronary Heart Disease,"Prevalence of in-hospital mortality among coronary heart disease hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare",Crude,Percent (%),7.1,7.1,,,2.3,22.1,Race,Other,C1,T4,MD303,Crude,BOC04,RAC07,18,POINT (-86.14996019 39.76691045)
2019,LA,Louisiana,Medicare,None,,None,,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),Acute myocardial infarction (heart attack) hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",414.2,414.2,,,267.2,642.0,Race,Unknown,C1,T3,MD401,Crude,BOC04,RAC08,22,POINT (-92.44568007 31.31266064)
2019,GA,Georgia,Medicare,None,,None,,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),Acute myocardial infarction (heart attack) hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",514.9,514.9,,,493.3,537.5,Gender,Female,C1,T3,MD401,Crude,BOC02,GEN02,13,POINT (-83.62758035 32.83968109)
2019,NH,New Hampshire,Medicare,None,,None,,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of in-hospital mortality among acute myocardial infarction (heart attack) hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare",Crude,Percent (%),5.8,5.8,,,4.2,8.0,Gender,Male,C1,T3,MD403,Crude,BOC02,GEN01,33,POINT (-71.50036092 43.65595011)
2019,MT,Montana,Medicare,None,,None,,Cardiovascular Diseases,Coronary Heart Disease,Coronary heart disease hospitalization rate among Medicare beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",549.5,549.5,,,499.0,605.1,Gender,Female,C1,T4,MD301,Crude,BOC02,GEN02,30,POINT (-109.4244206 47.06652897)
2019,US,United States,Medicare,None,,None,,Cardiovascular Diseases,Coronary Heart Disease,Coronary heart disease hospitalization rate among Medicare beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",1013.2,1013.2,,,1009.1,1017.3,Race,Non-Hispanic White,C1,T4,MD301,Crude,BOC04,RAC01,59,
2019,OH,Ohio,Medicare,None,,None,,Cardiovascular Diseases,Coronary Heart Disease,"Prevalence of in-hospital mortality among coronary heart disease hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare",Crude,Percent (%),2.4,2.4,,,1.0,5.8,Race,Unknown,C1,T4,MD303,Crude,BOC04,RAC08,39,POINT (-82.40426006 40.06021014)
2019,GA,Georgia,Medicare,None,,None,,Cardiovascular Diseases,Coronary Heart Disease,Coronary heart disease hospitalization rate among Medicare beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",622.4,622.4,,,437.7,885.0,Race,Hispanic,C1,T4,MD301,Crude,BOC04,RAC04,13,POINT (-83.62758035 32.83968109)
2019,IL,Illinois,Medicare,None,,None,,Cardiovascular Diseases,Coronary Heart Disease,"Prevalence of in-hospital mortality among coronary heart disease hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare",Crude,Percent (%),3.2,3.2,,,1.3,7.6,Race,Non-Hispanic Asian,C1,T4,MD303,Crude,BOC04,RAC03,17,POINT (-88.99771018 40.48501028)
2019,CA,California,Medicare,None,,None,,Cardiovascular Diseases,Heart Failure,Heart failure hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",94.5,94.5,,,89.4,100.0,Gender,Female,C1,T5,MD501,Crude,BOC02,GEN02,6,POINT (-120.9999995 37.63864012)
